       2229.1841      -8.9359301      0.47242173       62670.914
       2229.1855      -9.5860273      0.47204200       62670.914
       2229.1869      -8.4027007      0.47187063       62670.914
       2229.1883      -9.5420850      0.47151387       62670.914
       2229.1897      -9.9132574      0.47113031       62670.914
       2229.1911      -9.6717928      0.47092582       62670.914
       2229.1925      -9.5170908      0.47060751       62670.914
       2229.1938      -9.5056222      0.47038945       62670.914
       2229.1952      -8.6683493      0.47033433       62670.914
       2229.1966      -9.2047574      0.47000722       62670.914
       2229.1980      -9.4233472      0.46969168       62670.914
       2229.1994      -9.3975427      0.46942130       62670.914
       2229.2008      -9.4585010      0.46921295       62670.914
       2229.2022      -9.4328836      0.46894251       62670.914
       2229.2036      -8.8990310      0.46887232       62670.914
       2229.2050      -9.3440640      0.46869514       62670.914
       2229.2063      -9.6537795      0.46845142       62670.914
       2229.2077      -9.8383373      0.46811865       62670.914
       2229.2091      -8.9829265      0.46815222       62670.914
       2229.2105      -9.7230277      0.46796797       62670.914
       2229.2119      -8.8936083      0.46783260       62670.914
       2229.2133      -10.122061      0.46749614       62670.914
       2229.2147      -9.4554469      0.46746677       62670.914
       2229.2161      -9.7404176      0.46722455       62670.914
       2229.2175      -9.4021551      0.46718419       62670.914
       2229.2188      -10.455088      0.46670674       62670.914
       2229.2202      -8.7921981      0.46716964       62670.914
       2229.2216      -9.6157585      0.46672518       62670.914
       2229.2230      -8.8825760      0.46665120       62670.914
       2229.2244      -8.1842980      0.46668772       62670.914
       2229.2258      -8.6108191      0.46659045       62670.914
       2229.2272      -8.0532813      0.46643073       62670.914
       2229.2286      -9.3759144      0.46626370       62670.914
       2229.2300      -9.1164988      0.46601137       62670.914
       2229.2313      -7.8785715      0.46610675       62670.914
       2229.2327      -6.2259034      0.46637220       62670.914
       2229.2341      -6.8687705      0.46621468       62670.914
       2229.2355      -6.2030285      0.46632156       62670.914
       2229.2369      -6.4342088      0.46613618       62670.914
       2229.2383      -6.1846413      0.46603061       62670.914
       2229.2397      -6.3336089      0.46595997       62670.914
       2229.2411      -6.1759151      0.46591389       62670.914
       2229.2425      -6.1104068      0.46583041       62670.914
       2229.2438      -5.8574735      0.46582052       62670.914
       2229.2452      -6.1511080      0.46576151       62670.914
       2229.2466      -4.9932119      0.46588967       62670.914
       2229.2480      -5.9514041      0.46549201       62670.914
       2229.2494      -6.2410495      0.46549828       62670.914
       2229.2508      -6.7539594      0.46534584       62670.914
       2229.2522      -6.7965305      0.46531501       62670.914
       2229.2536      -7.3799351      0.46525149       62670.914
       2229.2550      -7.8256537      0.46514847       62670.914
       2229.2563      -6.3797328      0.46538363       62670.914
       2229.2577      -6.6065500      0.46531053       62670.914
       2229.2591      -6.3068695      0.46524750       62670.914
       2229.2605      -5.5953154      0.46542621       62670.914
       2229.2619      -6.6082953      0.46516143       62670.914
       2229.2633      -6.4184394      0.46516101       62670.914
       2229.2647      -5.7063243      0.46527161       62670.914
       2229.2661      -6.8343645      0.46522115       62670.914
       2229.2675      -6.5988212      0.46518983       62670.914
       2229.2688      -5.9350738      0.46518630       62670.914
       2229.2702      -5.6006757      0.46524291       62670.914
       2229.2716      -6.1573409      0.46531567       62670.914
       2229.2730      -6.1061060      0.46514406       62670.914
       2229.2744      -6.9620155      0.46510772       62670.914
       2229.2758      -7.6234567      0.46500293       62670.914
       2229.2772      -5.9964060      0.46521323       62670.914
       2229.2786      -7.1394054      0.46511405       62670.914
       2229.2800      -6.9714272      0.46493923       62670.914
       2229.2813      -7.4072978      0.46492475       62670.914
       2229.2827      -5.6473605      0.46527532       62670.914
       2229.2841      -7.3516375      0.46500549       62670.914
       2229.2855      -8.1478352      0.46486680       62670.914
       2229.2869      -6.8553696      0.46510334       62670.914
       2229.2883      -7.2327127      0.46501574       62670.914
       2229.2897      -7.0542009      0.46510133       62670.914
       2229.2911      -7.2591404      0.46504371       62670.914
       2229.2925      -6.8281316      0.46507275       62670.914
       2229.2938      -7.6543721      0.46487797       62670.914
       2229.2952      -6.5583693      0.46505923       62670.914
       2229.2966      -6.9805897      0.46506541       62670.914
       2229.2980      -7.2229270      0.46502080       62670.914
       2229.2994      -7.7459342      0.46491342       62670.914
       2229.3008      -7.7367718      0.46493750       62670.914
       2229.3022      -6.9597716      0.46505041       62670.914
       2229.3036      -6.8356111      0.46502086       62670.914
       2229.3050      -7.4660746      0.46495345       62670.914
       2229.3063      -8.4108659      0.46480593       62670.914
       2229.3077      -7.3289495      0.46492508       62670.914
       2229.3091      -7.7421321      0.46487200       62670.914
       2229.3105      -8.6523929      0.46467689       62670.914
       2229.3119      -8.5623267      0.46476898       62670.914
       2229.3133      -8.5933668      0.46469144       62670.914
       2229.3147      -7.3647267      0.46501422       62670.914
       2229.3161      -6.6845866      0.46505714       62670.914
       2229.3175      -7.3133671      0.46496212       62670.914
       2229.3188      -8.3395609      0.46487215       62670.914
       2229.3202      -8.1981351      0.46496537       62670.914
       2229.3216      -8.9854821      0.46465890       62670.914
       2229.3230      -8.1845473      0.46479637       62670.914
       2229.3244      -8.0925489      0.46485371       62670.914
       2229.3258      -7.7693702      0.46482933       62670.914
       2229.3272      -8.6965223      0.46481646       62670.914
       2229.3286      -9.4175505      0.46450679       62670.914
       2229.3300      -8.2872041      0.46483207       62670.914
       2229.3313      -9.1954080      0.46460080       62670.914
       2229.3327      -8.2596544      0.46476137       62670.914
       2229.3341      -8.6086999      0.46475279       62670.914
       2229.3355      -8.4929539      0.46483503       62670.914
       2229.3369      -8.8027318      0.46466128       62670.914
       2229.3383      -8.8685518      0.46463388       62670.914
       2229.3397      -9.0482479      0.46461617       62670.914
       2229.3411      -8.8514735      0.46470918       62670.914
       2229.3425      -9.1412436      0.46470656       62670.914
       2229.3438      -8.4675235      0.46474269       62670.914
       2229.3452      -8.8635655      0.46477130       62670.914
       2229.3466      -8.5238694      0.46478962       62670.914
       2229.3480      -9.1803866      0.46460062       62670.914
       2229.3494      -8.9932733      0.46449720       62670.914
       2229.3508      -9.2242666      0.46461967       62670.914
       2229.3522      -7.3754474      0.46506179       62670.914
       2229.3536      -8.6766391      0.46475194       62670.914
       2229.3550      -9.1323928      0.46464919       62670.914
       2229.3563      -7.7899389      0.46487085       62670.914
       2229.3577      -8.3469781      0.46474223       62670.914
       2229.3591      -8.7331097      0.46479202       62670.914
       2229.3605      -8.4972547      0.46479978       62670.914
       2229.3619      -8.2200752      0.46478091       62670.914
       2229.3633      -7.7815244      0.46476999       62670.914
       2229.3647      -7.7565303      0.46491056       62670.914
       2229.3661      -8.8198101      0.46463851       62670.914
       2229.3675      -8.7526812      0.46470251       62670.914
       2229.3688      -6.6068617      0.46507795       62670.914
       2229.3702      -7.4208856      0.46496601       62670.914
       2229.3716      -8.5391401      0.46476932       62670.914
       2229.3730      -8.6227241      0.46477595       62670.914
       2229.3744      -7.6789300      0.46495396       62670.914
       2229.3758      -8.4265730      0.46470169       62670.914
       2229.3772      -8.7619060      0.46485362       62670.914
       2229.3786      -8.8593894      0.46465397       62670.914
       2229.3800      -8.9750730      0.46470370       62670.914
       2229.3813      -8.6428565      0.46473739       62670.914
       2229.3827      -8.8260431      0.46474217       62670.914
       2229.3841      -7.9914504      0.46478554       62670.914
       2229.3855      -8.7857782      0.46470887       62670.914
       2229.3869      -8.9681544      0.46467001       62670.914
       2229.3883      -7.8585014      0.46490880       62670.914
       2229.3897      -6.3341075      0.46525119       62670.914
       2229.3911      -7.2112713      0.46499615       62670.914
       2229.3925      -8.0914270      0.46495049       62670.914
       2229.3938      -7.8038384      0.46486506       62670.914
       2229.3952      -7.2208701      0.46491650       62670.914
       2229.3966      -7.8783845      0.46482629       62670.914
       2229.3980      -7.3032074      0.46509445       62670.914
       2229.3994      -8.8357041      0.46464758       62670.914
       2229.4008      -7.7830203      0.46491218       62670.914
       2229.4022      -7.8404258      0.46483597       62670.914
       2229.4036      -8.9383609      0.46467512       62670.914
       2229.4050      -8.3349485      0.46475124       62670.914
       2229.4063      -8.1772547      0.46480264       62670.914
       2229.4077      -8.5038616      0.46467747       62670.914
       2229.4091      -8.2474378      0.46483801       62670.914
       2229.4105      -8.7657704      0.46472370       62670.914
       2229.4119      -8.7804802      0.46479509       62670.914
       2229.4133      -9.0938108      0.46471651       62670.914
       2229.4147      -8.3929773      0.46476652       62670.914
       2229.4161      -8.4513801      0.46472017       62670.914
       2229.4175      -7.5588209      0.46488409       62670.914
       2229.4188      -7.6298143      0.46502697       62670.914
       2229.4202      -7.7120270      0.46493573       62670.914
       2229.4216      -7.3957045      0.46498288       62670.914
       2229.4230      -8.1234020      0.46481491       62670.914
       2229.4244      -8.0198103      0.46477927       62670.914
       2229.4258      -7.8786339      0.46494526       62670.914
       2229.4272      -7.6280067      0.46502201       62670.914
       2229.4286      -7.1088016      0.46492712       62670.914
       2229.4300      -7.3796858      0.46504091       62670.914
       2229.4313      -7.6353616      0.46494964       62670.914
       2229.4327      -7.8047110      0.46495579       62670.914
       2229.4341      -6.9127128      0.46507503       62670.914
       2229.4355      -8.4875936      0.46480012       62670.914
       2229.4369      -7.7408232      0.46489574       62670.914
       2229.4383      -7.9524944      0.46487033       62670.914
       2229.4397      -7.6510687      0.46494060       62670.914
       2229.4411      -7.5524010      0.46484510       62670.914
       2229.4425      -8.1010257      0.46481089       62670.914
       2229.4438      -7.1113571      0.46499128       62670.914
       2229.4452      -7.6798649      0.46486573       62670.914
       2229.4466      -8.1405426      0.46482666       62670.914
       2229.4480      -8.0315906      0.46484333       62670.914
       2229.4494      -6.4833245      0.46506550       62670.914
       2229.4508      -8.0310296      0.46501596       62670.914
       2229.4522      -8.3731565      0.46473115       62670.914
       2229.4536      -7.7502973      0.46488962       62670.914
       2229.4550      -8.0295960      0.46501818       62670.914
       2229.4563      -7.7248669      0.46492831       62670.914
       2229.4577      -6.8215246      0.46507996       62670.914
       2229.4591      -6.8662773      0.46511633       62670.914
       2229.4605      -7.8341306      0.46495004       62670.914
       2229.4619      -8.1283884      0.46475091       62670.914
       2229.4633      -6.2737102      0.46514314       62670.914
       2229.4647      -7.7702428      0.46480715       62670.914
       2229.4661      -6.9595846      0.46504094       62670.914
       2229.4675      -7.0162422      0.46498714       62670.914
       2229.4688      -5.8884512      0.46533777       62670.914
       2229.4702      -7.0807533      0.46505936       62670.914
       2229.4716      -6.6368422      0.46515672       62670.914
       2229.4744      -3.7089115      0.46569443       62670.914
       2229.4758      -3.2696128      0.46600723       62670.914
       2229.4772      -5.2549960      0.46533850       62670.914
       2229.4786      -5.9471657      0.46530825       62670.914
       2229.4800      -5.1833170      0.46534504       62670.914
       2229.4813      -6.0480149      0.46534465       62670.914
       2229.4827      -7.0045242      0.46497335       62670.914
       2229.4841      -6.7137569      0.46507896       62670.914
       2229.4855      -6.9688717      0.46508638       62670.914
       2229.4869      -6.5658488      0.46512251       62670.914
       2229.4883      -6.0963203      0.46521664       62670.914
       2229.4897      -6.5053892      0.46507400       62670.914
       2229.4911      -6.9385172      0.46512601       62670.914
       2229.4925      -5.8877033      0.46526951       62670.914
       2229.4938      -7.7572782      0.46499916       62670.914
       2229.4952      -5.8066125      0.46534392       62670.914
       2229.4966      -6.2990160      0.46516457       62670.914
       2229.4980      -7.2558370      0.46512458       62670.914
       2229.4994      -6.6772317      0.46513490       62670.914
       2229.5008      -7.0201066      0.46500241       62670.914
       2229.5022      -6.9203793      0.46507062       62670.914
       2229.5036      -6.4289731      0.46508994       62670.914
       2229.5050      -6.7328920      0.46508261       62670.914
       2229.5063      -7.0442281      0.46506873       62670.914
       2229.5077      -7.3197248      0.46502439       62670.914
       2229.5091      -6.4292224      0.46507250       62670.914
       2229.5105      -7.0353150      0.46505129       62670.914
       2229.5119      -7.1562343      0.46510702       62670.914
       2229.5133      -7.8987663      0.46481549       62670.914
       2229.5147      -7.2760941      0.46495615       62670.914
       2229.5161      -7.0480302      0.46492724       62670.914
       2229.5175      -7.1959383      0.46502317       62670.914
       2229.5188      -6.4984082      0.46513809       62670.914
       2229.5202      -7.0815012      0.46504530       62670.914
       2229.5216      -7.6845396      0.46505239       62670.914
       2229.5230      -7.6402233      0.46510540       62670.914
       2229.5244      -6.8122999      0.46506231       62670.914
       2229.5258      -6.4749723      0.46518922       62670.914
       2229.5272      -8.0826385      0.46491775       62670.914
       2229.5286      -7.3015245      0.46513371       62670.914
       2229.5300      -6.9074148      0.46497365       62670.914
       2229.5313      -7.7082872      0.46487167       62670.914
       2229.5327      -6.5414780      0.46512753       62670.914
       2229.5341      -6.6634569      0.46508994       62670.914
       2229.5355      -7.1897053      0.46504055       62670.914
       2229.5369      -6.6315442      0.46512653       62670.914
       2229.5383      -6.6562890      0.46507138       62670.914
       2229.5397      -6.2951516      0.46522105       62670.914
       2229.5411      -6.9398261      0.46507235       62670.914
       2229.5425      -6.1996627      0.46518885       62670.914
       2229.5438      -5.3413224      0.46533308       62670.914
       2229.5452      -6.3735622      0.46509719       62670.914
       2229.5466      -4.9935859      0.46546459       62670.914
       2229.5480      -6.3531804      0.46514920       62670.914
       2229.5494      -6.1974812      0.46527395       62670.914
       2229.5508      -3.6558690      0.46570164       62670.914
       2229.5522      -5.0058025      0.46540202       62670.914
       2229.5536      -5.7816807      0.46530423       62670.914
       2229.5550      -4.7912641      0.46553225       62670.914
       2229.5563      -4.5823355      0.46552917       62670.914
       2229.5577      -5.1960946      0.46541532       62670.914
       2229.5591      -4.9723938      0.46541215       62670.914
       2229.5605      -5.5257556      0.46531768       62670.914
       2229.5619      -5.6325261      0.46529099       62670.914
       2229.5633      -6.0918326      0.46528500       62670.914
       2229.5647      -5.2189072      0.46539310       62670.914
       2229.5661      -5.4265269      0.46533531       62670.914
       2229.5675      -5.5596629      0.46537740       62670.914
       2229.5688      -5.4386812      0.46550279       62670.914
       2229.5702      -4.9500175      0.46547682       62670.914
       2229.5716      -5.2196551      0.46549451       62670.914
       2229.5730      -5.2123003      0.46546072       62670.914
       2229.5744      -5.9161879      0.46523152       62670.914
       2229.5758      -6.0378552      0.46530664       62670.914
       2229.5772      -5.9917936      0.46539818       62670.914
       2229.5786      -5.1603797      0.46531930       62670.914
       2229.5800      -5.8368424      0.46527212       62670.914
       2229.5813      -6.5397327      0.46527775       62670.914
       2229.5827      -5.4253427      0.46547101       62670.914
       2229.5841      -5.3877580      0.46531431       62670.914
       2229.5855      -5.9039713      0.46529066       62670.914
       2229.5869      -5.1716614      0.46539015       62670.914
       2229.5883      -5.0175204      0.46534833       62670.914
       2229.5897      -5.8036831      0.46528134       62670.914
       2229.5911      -5.4176761      0.46535463       62670.914
       2229.5925      -4.4632237      0.46554938       62670.914
       2229.5938      -5.1869945      0.46532277       62670.914
       2229.5952      -6.0434025      0.46530779       62670.914
       2229.5966      -5.0640183      0.46539806       62670.914
       2229.5980      -6.0521287      0.46526397       62670.914
       2229.5994      -4.5898150      0.46557187       62670.914
       2229.6008      -5.1949103      0.46540150       62670.914
       2229.6022      -5.3608939      0.46532496       62670.914
       2229.6036      -4.8311550      0.46548696       62670.914
       2229.6050      -5.3597720      0.46539207       62670.914
       2229.6063      -5.6451167      0.46535567       62670.914
       2229.6077      -6.0960710      0.46530706       62670.914
       2229.6091      -5.8502432      0.46527845       62670.914
       2229.6105      -6.1704301      0.46522398       62670.914
       2229.6119      -5.7852958      0.46522708       62670.914
       2229.6133      -5.0359700      0.46542341       62670.914
       2229.6147      -5.3774112      0.46543075       62670.914
       2229.6161      -5.7027715      0.46526394       62670.914
       2229.6175      -5.0801616      0.46545296       62670.914
       2229.6188      -5.8145284      0.46530533       62670.914
       2229.6202      -5.3471191      0.46535707       62670.914
       2229.6216      -5.3823353      0.46538144       62670.914
       2229.6230      -5.1289033      0.46548571       62670.914
       2229.6244      -5.6320275      0.46529315       62670.914
       2229.6258      -5.0215718      0.46545793       62670.914
       2229.6272      -4.6515213      0.46555583       62670.914
       2229.6286      -6.0475163      0.46532776       62670.914
       2229.6300      -5.9814469      0.46536330       62670.914
       2229.6313      -5.4975826      0.46530542       62670.914
       2229.6327      -4.2538587      0.46560861       62670.914
       2229.6341      -5.3804031      0.46549314       62670.914
       2229.6355      -5.7506406      0.46528627       62670.914
       2229.6369      -5.9823819      0.46535463       62670.914
       2229.6383      -5.0351597      0.46542944       62670.914
       2229.6397      -4.6679139      0.46559893       62670.914
       2229.6411      -5.1872438      0.46557610       62670.914
       2229.6425      -5.1426782      0.46537743       62670.914
       2229.6438      -5.5098615      0.46545549       62670.914
       2229.6452      -5.2566166      0.46542229       62670.914
       2229.6466      -5.3450622      0.46538294       62670.914
       2229.6480      -5.1550194      0.46536394       62670.914
       2229.6494      -4.0500411      0.46568947       62670.914
       2229.6508      -3.8997022      0.46566400       62670.914
       2229.6522      -3.3970144      0.46573281       62670.914
       2229.6536      -4.7364765      0.46556913       62670.914
       2229.6550      -3.9005748      0.46557281       62670.914
       2229.6563      -3.4627097      0.46576282       62670.914
       2229.6577      -4.1692775      0.46560596       62670.914
       2229.6591      -4.1915292      0.46560714       62670.914
       2229.6605      -4.3712253      0.46561831       62670.914
       2229.6619      -4.2906332      0.46559159       62670.914
       2229.6633      -4.4885295      0.46555279       62670.914
       2229.6647      -3.8247198      0.46563627       62670.914
       2229.6661      -3.9981206      0.46560785       62670.914
       2229.6675      -4.9973880      0.46547695       62670.914
       2229.6688      -3.9258183      0.46571233       62670.914
       2229.6702      -3.8915370      0.46563326       62670.914
       2229.6716      -3.5307113      0.46579194       62670.914
       2229.6730      -4.0042289      0.46565718       62670.914
       2229.6744      -4.1056391      0.46577350       62670.914
       2229.6758      -3.5949107      0.46562382       62670.914
       2229.6772      -4.0303450      0.46575837       62670.914
       2229.6786      -4.1778790      0.46558386       62670.914
       2229.6800      -4.2102280      0.46564205       62670.914
       2229.6813      -4.1226550      0.46559485       62670.914
       2229.6827      -3.3516385      0.46566415       62670.914
       2229.6841      -4.6494021      0.46564890       62670.914
       2229.6855      -4.5584009      0.46559028       62670.914
       2229.6869      -4.2639561      0.46562656       62670.914
       2229.6883      -4.1625459      0.46560614       62670.914
       2229.6897      -4.0240497      0.46558940       62670.914
       2229.6911      -3.0875481      0.46574042       62670.914
       2229.6925      -3.8338199      0.46570502       62670.914
       2229.6938      -3.3879143      0.46578372       62670.914
       2229.6952      -4.0367649      0.46569483       62670.914
       2229.6966      -3.9844081      0.46558910       62670.914
       2229.6980      -3.4654522      0.46571083       62670.914
       2229.6994      -4.0915526      0.46571966       62670.914
       2229.7008      -3.6220241      0.46582889       62670.914
       2229.7022      -3.8135628      0.46563731       62670.914
       2229.7036      -3.1766171      0.46581115       62670.914
       2229.7050      -4.0168194      0.46555833       62670.914
       2229.7063      -4.1949573      0.46572891       62670.914
       2229.7077      -3.4973026      0.46574176       62670.914
       2229.7091      -3.5047198      0.46573750       62670.914
       2229.7105      -4.3618135      0.46559963       62670.914
       2229.7119      -2.9069171      0.46584791       62670.914
       2229.7133      -4.2368428      0.46563320       62670.914
       2229.7147      -3.1165937      0.46572130       62670.914
       2229.7161      -3.3206607      0.46572736       62670.914
       2229.7175      -2.3257564      0.46595254       62670.914
       2229.7188      -3.3172325      0.46573923       62670.914
       2229.7202      -2.6939370      0.46582286       62670.914
       2229.7216      -3.0686623      0.46575299       62670.914
       2229.7230      -2.8939526      0.46589417       62670.914
       2229.7244      -1.8455695      0.46609787       62670.914
       2229.7258      -2.9784091      0.46586660       62670.914
       2229.7272      -2.3352304      0.46588124       62670.914
       2229.7286      -3.1816658      0.46591958       62670.914
       2229.7300      -2.8118645      0.46595580       62670.914
       2229.7313      -2.6886390      0.46602720       62670.914
       2229.7327      -3.1481325      0.46576677       62670.914
       2229.7341      -3.2699244      0.46571488       62670.914
       2229.7355      -2.6425151      0.46602117       62670.914
       2229.7369      -2.6463172      0.46582149       62670.914
       2229.7383      -3.2524721      0.46568080       62670.914
       2229.7397      -3.7653820      0.46568874       62670.914
       2229.7411      -2.4936098      0.46583525       62670.914
       2229.7425      -2.1846422      0.46592972       62670.914
       2229.7438      -2.9461847      0.46583598       62670.914
       2229.7452      -2.2120672      0.46596423       62670.914
       2229.7466      -2.4369523      0.46587603       62670.914
       2229.7480      -2.6477508      0.46595440       62670.914
       2229.7494      -3.3811203      0.46568165       62670.914
       2229.7508      -3.2325890      0.46576084       62670.914
       2229.7522      -1.8141554      0.46615785       62670.914
       2229.7536      -2.9167028      0.46582326       62670.914
       2229.7550      -2.9007465      0.46586590       62670.914
       2229.7563      -2.8341785      0.46586861       62670.914
       2229.7577      -1.9237307      0.46603788       62670.914
       2229.7591      -1.9421180      0.46605757       62670.914
       2229.7605      -2.7506569      0.46601201       62670.914
       2229.7619      -2.0320595      0.46599412       62670.914
       2229.7633      -2.5971392      0.46596584       62670.914
       2229.7647      -2.0778094      0.46592853       62670.914
       2229.7661      -2.9001855      0.46580561       62670.914
       2229.7675      -2.1962979      0.46609613       62670.914
       2229.7688      -2.1738592      0.46603776       62670.914
       2229.7702      -2.8566172      0.46595875       62670.914
       2229.7716      -2.4196870      0.46600641       62670.914
       2229.7730      -1.8063019      0.46607958       62670.914
       2229.7744      -2.4418140      0.46586693       62670.914
       2229.7758      -1.9987755      0.46599865       62670.914
       2229.7772      -2.0331814      0.46605715       62670.914
       2229.7786      -2.2527684      0.46595005       62670.914
       2229.7800      -2.0015180      0.46611141       62670.914
       2229.7813      -1.8202013      0.46607687       62670.914
       2229.7827      -2.1239956      0.46583513       62670.914
       2229.7841      -2.0391651      0.46604893       62670.914
       2229.7855      -1.5491301      0.46622244       62670.914
       2229.7869      -1.6582068      0.46618077       62670.914
       2229.7883      -1.9836294      0.46603198       62670.914
       2229.7897      -1.6389470      0.46608716       62670.914
       2229.7911      -1.4096366      0.46604850       62670.914
       2229.7925      -1.1661774      0.46624587       62670.914
       2229.7938      -1.7603027      0.46608055       62670.914
       2229.7952      -1.3329089      0.46630406       62670.914
       2229.7966      -1.4715922      0.46619754       62670.914
       2229.7980      -1.1971551      0.46611336       62670.914
       2229.7994      -1.3723635      0.46621315       62670.914
       2229.8008      -1.4313896      0.46616306       62670.914
       2229.8022      -1.0462553      0.46617730       62670.914
       2229.8036      -1.4757682      0.46616102       62670.914
       2229.8050      -1.0974279      0.46628598       62670.914
       2229.8063      -1.8453202      0.46605769       62670.914
       2229.8077     -0.45792665      0.46644336       62670.914
       2229.8091     -0.93960943      0.46618138       62670.914
       2229.8105     -0.59966405      0.46627162       62670.914
       2229.8119      -2.4030450      0.46603587       62670.914
       2229.8133      -2.0920829      0.46608883       62670.914
       2229.8147     -0.79992890      0.46621279       62670.914
       2229.8161     -0.61505945      0.46630854       62670.914
       2229.8175      -1.4721531      0.46610980       62670.914
       2229.8188     -0.59916542      0.46636950       62670.914
       2229.8202     -0.35240272      0.46645864       62670.914
       2229.8216      -1.4367499      0.46604379       62670.914
       2229.8230      -1.7609259      0.46604777       62670.914
       2229.8244     -0.66585804      0.46630567       62670.914
       2229.8258     -0.38942647      0.46633300       62670.914
       2229.8272     0.028119201      0.46633544       62670.914
       2229.8286     -0.71777855      0.46625451       62670.914
       2229.8300     -0.13736576      0.46635285       62670.914
       2229.8313      0.37816197      0.46657575       62670.914
       2229.8327    -0.069675866      0.46639272       62670.914
       2229.8341      -1.3566565      0.46605626       62670.914
       2229.8355     -0.76165856      0.46626730       62670.914
       2229.8369     -0.36449465      0.46640294       62670.914
       2229.8383    -0.075597175      0.46643654       62670.914
       2229.8397     -0.31463101      0.46640541       62670.914
       2229.8411      0.26254065      0.46652066       62670.914
       2229.8425     -0.18816435      0.46633656       62670.914
       2229.8438      0.10204205      0.46652602       62670.914
       2229.8452      0.83902668      0.46656357       62670.914
       2229.8466       2.2657501      0.46694808       62670.914
       2229.8480       1.4282903      0.46679515       62670.914
       2229.8494      0.71374428      0.46669386       62670.914
       2229.8508       1.4818937      0.46671815       62670.914
       2229.8522       2.2333388      0.46683009       62670.914
       2229.8536       1.7544608      0.46679561       62670.914
       2229.8550       2.2497314      0.46702061       62670.914
       2229.8563      0.73693087      0.46654233       62670.914
       2229.8577      0.26927224      0.46647577       62670.914
       2229.8591      0.96137959      0.46678212       62670.914
       2229.8605       1.0053219      0.46664416       62670.914
       2229.8619       1.0794318      0.46658412       62670.914
       2229.8633       1.2429845      0.46667113       62670.914
       2229.8647     -0.13275337      0.46639950       62670.914
       2229.8661       1.2242233      0.46665564       62670.914
       2229.8675       1.0579281      0.46670366       62670.914
       2229.8688      0.92541544      0.46657964       62670.914
